,id,tweet
1339,78295145,"""gbogbo awon ota wa, awon abanije, awon asoroeni lehin laida, awon afoju feni,mafokan feni,awon oju lari, ore o denu, ni olorun yio ba ja. eyin oloriburuku  eni jere tomo tomo 🙏🏾🚶🏾‍♂️"""
1340,78295146,"""@username awon alale ti kanyin si e lati eni lo.  ofo ni ti e , tomotomo  bi o ba kuure, o ni sunre.  ofo ti omi ewa nse, ti di ti e loni.   sisesise ti je ti e lati eni lo.   oni jere. awon toni e oni jere e.  won ma gbe e sin laipe.   ase gun, aro romo!"""
1341,78295147,"""@username ọmọ alè jatijati é.... onibaje oshi"""
1342,78295148,"""won ti lule  #imole"""
1343,78295149,"""wàhálà ńlá ni fún ènìyàn dúdú láti gbé ní ìlú amerika, gbogbo ènìyàn dúdú ni odaran l'ójú àwon oyinbo yìí,   ódindi ọkùnrin igiripa jáde síta pelu pátá ni ìdí, wéré yìí tún ń béèrè bóyá ibè lo ń gbé. ayé gbogbo yín máa bàjé ni amerika yẹn, èé ni ni ìsinmi, èmi lọ sọ bẹ́ẹ̀😂 ##url"
1344,78295150,"""tinubu has introduced two new yoruba vocabularies *emilokan and olule* which we use everyday.  ~chief olusegun obasanjo.@username """
1345,78295151,"""oloriburuku ni gbogbo yin😂😂😂 ##url"
1346,78295152,"""@username subu lebu ni ti eku eda. gbogbo won ma lule  las las ni. ase wa"""
1347,78295153,"""@username iyalaya eeee ati baba eeee ni werey, oloriburuku omo iya olosho irandiran eee ti gbogbo yin ma ta danu ni"""
1348,78295154,"""just couldn't imagine my life without u, u've been such amazing big sister.  iya mi, iyeru okin omo oloffa mojo, olalomi omo ab'isu jooko... omo eranko yaayo...  happy birthday my sweet,… ##url"
1349,78295155,"""@username ashierey post it , oloshi. oloriburuku, omo irankiran"""
1350,78295156,"""so we were over at erunwon-ijebu, ijebu ode for remembrance ceremony of  olootu otunba zaccheus abiodun koya : mrs deborah adeotun koya : otunba mrs emily koya at the bada court..   and the #boutdrinks team had the… ##url"
1351,78295157,"""rinu omokirikiri ole,come outside and give account of this donation been received during #endsars @username and @username mo mo pe ti igbo ba fa gburu gburu ma fa igbo…come and declare those expenses #nigeriadecides2023 #bolaahmedtinubu"""
1352,78295158,"""gbogbo weyrey fitfam osi ti mo n se, ko le bosi if we are being honest."""
1353,78295159,"""@username oloriebi yin ni werey 😂"""
1354,78295160,"""ọmọ àlè nìkan ni yóò fi ọwọ́ òsì ṣe àpèjúwe ilé baba rẹ̀.   mo rii ọpọlọpọ ninu wọn nibi."""
1355,78295161,"""eranko like proper eranko lo mo elomi ninu yin"""
1356,78295162,"""shórà fùn àwòn bòbò mayowa✌🏽yèn  òlòríbùrùkù níwón🤣wòn dò shíò òbò😎"""
1357,78295163,"""@username oloriburuku ni bàbá rẹ̀"""
1358,78295164,"""@username baba e omo ale. arindin, oniranu!"""
1359,78295165,"""awon eleyi ti yawere ##url"
1360,78295166,"""all these animals in human skin...nna go smell 🌶️.awon omo ale jatijati.kaa yeyin.awon oloriburuku omokomo gbogbooooo"""
1361,78295167,"""*oriki conora virus in yoruba language*  corona virus... túálè o ✌🏻 ọmọ ológo tó gbàlú kan a múni dúró sílé tipátipá a múni daṣọ bomú dandandan a mú ará ìlú òyìnbó wálé pàjáwìrì a múni sá f'ólólùfẹ́ ẹni ọmọ burúkú tó ń ṣẹ̀rùba gbogbo ìlú ọ̀ da jìnnìjìnnì bolẹ̀."""
1362,78295168,"""folashade tinubu-ojo is tinubu's first daughter. she is the reigning iya oloja general of markets in nigeria.  late alhaja abibatu mogaji, the erstwhile iya oloja-general (market leader) had named her own successor (folashade) to the oba of lagos before her death in 2013. ##url"
1363,78295169,"""àwọn werey tí yá bumper ##url"
1364,78295170,"""@username ekun ati oshe aba iwo pelu awon ara ile re tile toko  iya oje tiyin  oshi oje tiyin  ibanuje aje tiyin  eyin oloriburuku alatenuje, won titori suya bawon gbe oki lol kaduna"""
1365,78295171,"""@username 😂ori eleyi ti buru sha"""
1366,78295172,"""@username maa wo oloriburuku ti aiye e ti baje yi. ode afikunfokomu, omo yanminrin. alaiyebaje, omo abipabe. o ye ki iya e fi e se mestruation dannu ni. ajokuta ma mumi."""
1367,78295173,"""nigbati ori inec o buru pelu gbogbo jubilation kakakiri naijiria yi  won ma wa nipe lp ko lo win.  @username fe ri were niyen.  those of you that worked as ad-hoc staff for inec and went there to disgrace us because of 30k ori yin ti daru.  con't  arisetv  ikorodu  desmond"""
1368,78295174,"""@username awon omo ale gbogbo, atoko wa ba ile je."""
1369,78295175,"""ijebu ode lado is coming  date: 31th jan. 2019  venues: iloti 12pm, epe garage 1:30pm, bonojo/bale 2:30pm, ita-alapo frontage of alatise's house 4pm, oyingbo grand finale 5pm. @username ##url"
1370,78295176,"""ẹwà werey wa ni owo eyin omo ti eh ni rán yi sha ##url"
1371,78295177,"""@username eni tin shiwere. oro jati jati."""
1372,78295178,"""@username ayinla oponu omo ale jatijati… baba e nile lo n bawi omo iran kiran"""
1373,78295179,"""l'awujo awon eranko ati eye"""
1374,78295180,"""gbogbo yin ti ya werey... koni da fun yin o.... you want to know why we are not dying abi? awon oloshi radarada. ##url"
1375,78295181,"""ewo ni gbogbo radarada yi na ##url"
1376,78295182,"""what's this called in yoruba language? kini a pe eleyi ni ede yoruba? ##url"
1377,78295183,"""@username oyinbo man, why are you tweeting like a nigerian? 😂😂😂😂 ẹ ti yà werey"""
1378,78295184,"""a ti lule o"""
1379,78295185,"""iyen ma kere ni #ibadan    wa se won egbere to mo tomo  eri re a buru wan ni ri orun sa  ki o sagba ko   ki o sagba kan  #oluyolediary #ibadankofa @username ##url"
1380,78295186,"""@username oroo won ehn, onibara ti o n ba ole bo ni.   won ma beer si ni ba aya ati awon omo e sere, ki o to mo peren won ti wole si iyawo l’ara.   l’obadi eke ati rikisi gbogbo eyi to sele ati eyi ti o se ni won ma gbe wa. gbogbo e lati sun aya kuro n’idi eru e ni.   so’ra fun won"""
1381,78295187,"""@username oloriburuku ni ee tele"""
1382,78295188,"""@username ole, ole, alapamashishe, orogun ologun ti o mo wipe nishe ni agboju logun nfi ara re fun oshi ta. you're a greedy and desperate fellow brah🙄."""
1383,78295189,"""“aya omode ni werey di si. egba la ma fi tu” ##url"
1384,78295190,"""bloody bastard... omo àlè jatijati ##url"
1385,78295191,"""otidaju pe imole ti tan losun. 💡💯"""
1386,78295192,"""@username oloriburuku gbogbo. awon omo irankiran."""
1387,78295193,""""" bi iku ba nsoro,  arun aa si maa gbin iku saagba arun ole saagba aje.  gbogbo ohun ti aje ba ni ole ni yio koo lo."""
1388,78295194,"""olórí burúkú ni gbogboyin ##url"
1389,78295195,"""@username inú ilé bàbà ẹ àti ilé ìyá ẹ ní oloriburuku wá. baba bàbà ẹ ló ń jẹ oponu. ìyá tó bí baba ẹ ní imbecile. kò dẹ ni dá fún ìyá ẹ. gbogbo wàhálà ọmọ tọ ṣe, wan an ni jèrè ẹ."""
1390,78295196,"""tanla takus alatarodo ti oun gbe in amuloko.. omo ale jati jati ##url"
1391,78295197,"""i hate articles like this. yemi osinbajo is part &amp; parcel of this government. he's a failure too. oloriburuku ni gbogbo won ati iwo ti o ko opinion oshi yii. ##url"
1392,78295198,"""awon oloriburuku ole alatenuje aiye yin ma baje ni ##url"
1393,78295199,"""@username mummy e lon ma ku. gbogbo iran yin, menstrual pain lo ma pawon. oloriburuku aburo my friend."""
1394,78295200,"""@username àwon omo olè gbogbo😂"""
1395,78295201,"""eranko ni awon eja alaran yi sha.  titus, titanus abi ki ni won pe ara won. #bbnaija ##url"
1396,78295202,"""@username àkànbí ọmọ olódó idẹ"""
1397,78295203,"""onpe! akuntiku e ni ona oorun apaadi! okan kan ni e ma ma jabo @username eyin werey jatijati ##url"
1398,78295204,"""ori eh ti daru ##url"
1399,78295205,"""where do you think omo buruku ni ojo ti e comes from? ##url"
1400,78295206,"""tantani iyaeleko, ori ee gbale @username : tani eleyi""@username : giv d lady a brk, will u?@username : foh""@username : is it ur@username :"""
1401,78295207,"""yorùbá of about more than 16 subgroups, from àwórì to ìjẹ̀ṣà, ìjẹ̀bú, ẹ̀gbá, ògù, ìbọ̀lọ́, ìlàjẹ́, ìgbómìnà, èkìtì, àkókó, ifẹ̀ àti bẹ́ẹ̀bẹ́ẹ̀ lọ have delicacies that are particular to each subgroups but today these are almost going into extinction. yorùbá nation now ##url"
1402,78295208,"""ìran àjànàkú kìí yàrá... àbí báwo ni ẹ ṣe rí àwọn àwòrán yìí sí? 📸: kunle afolayan/ instagram © adebayomedia news @ adebayo media nework ##url"
1403,78295209,"""*happening now:* supporters welcome vp yemi osinbajo at ilorin airport.  the vp is in ilorin to grace the turbanning of ilorin based legal luminary dr. alimi abdulrazaq as mutawali of ilorin by emir of ilorin alhaji ibrahim sulu gambari  #osinbajoinkwara @username ##url"
1404,78295210,"""@username yes, by amọ́tẹkùń squad and èbubè àgu... ọ́mọ́ àlé ọ́mọ́tòshì."""
1405,78295211,"""emi ni eran abi.. omo ale jati jati. iya ati molebi e ni goat. ##url"
1406,78295212,"""olofo omo ale. ##url"
1407,78295213,"""oro ola mo'n banuso, olohun n'mo diromo omo ijebu alare, omo ijebu kan kii je ojo  owo ni e'je, koni je igbado  mon w'owo lo mo pade iyi lona, tim'ba l'owo ohun na tan kini n'wo fi'ra owo… ##url"
1408,78295214,"""orí ot ti dàrú!  #amcovenant"""
1409,78295215,"""@username no be only syntax, na anthrax. oloriburuku ómó ale"""
1410,78295216,"""@username olofo ni awon iran e...must others support obifraud too"""
1411,78295217,"""sometimes i wonder how many otunbas they have in ijebu ode. it seems awujale picks otunba from every household. otunba kini kan, lagbaja, tamedo ."""
1412,78295218,"""lamba yìí tíì tó ##url ##url"
1413,78295219,"""ori e ti daru.. face ti daddy eh fi wa booking code kakiri ##url"
1414,78295220,"""ori wọn dàrú ni. ##url"
1415,78295221,"""aiteteji inu ota n dun, aji tan inu n bi baba baba won. @ gra ijebu ode ##url"
1416,78295222,"""olófo ló n bínu ológo 👌🏿 ##url"
1417,78295223,"""@username ogun tí mú eleyi ó 😂"""
1418,78295224,"""ẹranko ẹranko abìwo 🐂🦌🐃🐄🐗🐏🦏 ẹranko abìyẹ́lápá 🐦🦆🕊️🐔🐓🦆 ẹranko omi 🐙🐬🐟🐠🐡 ẹranko afàyàfà 🐊🦎🐌🐍 kòkòrò 🦋🐛🐜🐞🕷️🐝🦟  #yoruba #learnyoruba #language #inyoruba ##url"
1419,78295225,"""pogba eranko jati jati 😂😅"""
1420,78295226,"""àwọn weyrey. na dem dey hail késárì in 4 parts 😂😂😂😂😂😂 ##url"
1421,78295227,"""ogun state is a large geographically, it is the popular area you can't see sars i can categorically tell you that after few weeks of this they will go to areas like awa(lecturer quarters area), ojowo in ìjẹ̀bú igbó, koroko/konigba/aiyegbami of ago iwoye, irewon in ijebu òde ##url"
1422,78295228,"""olúwatóbilọ́ba and ọláídé are getting married 💘🎉 ... #tlaffairs we are getting ready💃 ... #seemieevents @ ijebu ode ##url"
1423,78295229,"""🎶awọn olofo, awọn olofo, make una continue dey do fala folk🎶🎶🎶  (omo ologo tune)"""
1424,78295230,"""@username oloriburuku niyin sir"""
1425,78295231,"""@username papa awọn olofo"""
1426,78295232,"""#ibadan #unilag #taxi #osogbo #ilorin #ekiti #ui #abeokuta #ijebu #taxi #taxifynigeria #transport #driver #efastaxi #kogi #naija #naijaweddings #lokoja #oau #bowen #naijacelebrity @ nigeria ##url"
1427,78295233,"""olúwatóbilọ́ba and ọláídé are getting married 💘🎉 ... #tlaffairs we are getting ready💃 ... design @username ... #seemieevents @ ijebu ode ##url"
1428,78295234,"""@username define the pictures in your region.  oloriburuku omo yanmirin gbajue ##url"
1429,78295235,"""@username ko de ni ragba fun e abi kofe da fun irandiran re ni oloriburuku ma sanfani....rin jina simi ko ma ko ti e bami"""
1430,78295236,"""@username who will do that? àwọn olórí burúkú in the @username ? àwọn ọmọ àlè that will jump at any opportunity to make money? àwọn apọ̀da that we call ministers? àwọn afọ́fungbemu that call themselves civil societies?  who? buhari laid a lot of dangerous precedents."""
1431,78295237,"""@username orie ti daru-oo'lote omo ale!"""
1432,78295238,"""@username àbí ọdẹ ní eleyi ni. tell who and who because your are the one feeding him àbí."""
1433,78295239,"""eleribu ni bobo yi se ##url"
1434,78295240,"""can someone please explain this to me, ori mi t'ifẹ dàrú oo 😩😩 ##url"
1435,78295241,"""this one choke....  ise èyán ni ise ẹranko. ##url"
1436,78295242,"""awa gan o ri e.......olofo. ##url"
1437,78295243,"""@username oponu ni baba e and your entire generation.  omo olofo"""
1438,78295244,"""@username omo oloja oke ni di ogun,omo fabunmi orara lada. omo afaganja omo arogun yo. omo oke agbonna, omo oke ludi ogun atiri ogu"""
1439,78295245,"""god forbid. only an ọmọ àlè will do that. ##url"
1440,78295246,"""werey ti ri alert, ori fifo lo ma fi wo olofo ##url"
1441,78295247,"""niwaju tani! ati tani!! pelu tani!!!  omo ale anambra kan o le waa kan iran awon baba temi labuku.  omo oba ni mi, mo se kaabiesi f'ori ade.  oba lamidi adeyemi atanda, orun ree ooo. ##url"
1442,78295248,"""up and grateful ni ile òní lè. lmaooooo!  when you dey your own house, you no dey grateful oo.😄🤦🏼‍♀️  omo ale jatijati olojukokoro"""
1443,78295249,"""ko de ni wa ragba fún e to fi handle werey tweet radarada yii ##url"
1444,78295250,"""olorikori omo ale yoruba. o daju pe ooo tile ire jade! won ma fi e jofin gbeyin ni! owo ma to ba ee! ##url"
1445,78295251,"""join us today as we discuss akíkanjú obìnrin (courageous woman) on màmá ìjèbú between 12:30pm and 1pm  #ijeburewa #ijebu #superfm965 #likeforlikes #wcw #lagos  @username ##url"
1446,78295252,"""@username esu laalu, omo jaguda lehin thiefnubu awon omo ale akotileta nile oodua!  (meaning) the real devil👿😈 the son of arm robber behind thiefnubu, the bastards and waster of valuable resources in the land of yoruba race (oodua)"""
1447,78295253,"""frame 1 &amp; 2 - àkànbí ọmọ olódò idẹ, h.e. asíwájú bola ahmed tinubu addressing the audience of oyo state apc stakeholders and delegates present. frame 3 - abat &amp; governor of kano state, @username discussing. the way those two discussed every now and then is second to none ##url"
1448,78295254,"""@username until your prospective father-in-law would whisper to his friends  ""eleyi ó ti ẹ mọ ayé jẹ sha""..... ""ṣe eleyi má lè ṣe sha, jedijedi lọ má pá"""""
1449,78295255,"""@username it exhausting the kind of people that listen to fools like u...eleribu ómó alé radarada"""
1450,78295256,"""olofo to ń bínú ologo..."""
1451,78295257,"""this one called me  now to tell me that my childhood friend is married mo block ẹ dànù nobody can steal my joy 😁😁😁 ọmọ àlè rádaràda🙄😡🤣"""
1452,78295258,"""@username who be this rejected condemnable convict? awon ole gbogbo 🤡🤡🤡🤡. like baba lik omo. ani gbogbo yi olule . #obidatti2023 #votelp lp lp lp lp ##url"
1453,78295259,"""o fe sheykeji o ti lule. #osundecides2022 ##url"
1454,78295260,"""oniro ofo! oniro offo!! ##url"
1455,78295261,"""@username you mean this. ani ole ni yi awon oloriburuku 🤡🤡🤡🤡 ##url"
1456,78295262,"""omo ale omo oshi. ori gigun bi brt bus. ##url"
1457,78295263,"""@username don't mind her. oloriburuku, omo ale jatijati ni"""
1458,78295264,"""@username makinde tí lulẹ ní oyo state"""
1459,78295265,"""ko de ni ragba fun eh!! awon obi eh o ni jere, tararo ba ni oma da fun, olosan ati ara ale ni ye ko da fun eh... olori buruku, akin dani dani eda... a koshi bero oshi. ##url"
1460,78295266,"""@username baba e ni omo ale jati jati. alaye baje, oloriburuku. olanreyin"""
1461,78295267,"""-gbogbo wa lolè -òbìrí ayé -hábà ojúọlápé -ìlẹ̀kùn ọ̀ràn -ọjọ́ burùkù èsù gbomi mu -abọ́kọ kú -jìjí arẹwà obìnrin -eégún aláré -aapọn pin -ìjàpá tìrókò -àpótí alákàrà -ojú odù mẹ́rìndínlógún"""
1462,78295268,"""@username oponu ni e.  olofo to n binu ologo."""
1463,78295269,"""eyin toh laye, iwa ofo lenwu yi o! eyin alale ile yii, iwa werey leleyi o! iya nje omo awo, ee de ri nkan kan shey si!"""
1464,78295270,"""eranko ni yin se"""
1465,78295271,"""the animals said that they have disbanded sars.  have the animals retrieved their arms and ammunitions?  wèrè làwọn ẹranko yìí pè wá sá.  #endsars #nigerianlivesmatter #buharihasbeenabadboy #endsarsnow #endsars #nigerianlivesmatter #buharihasbeenabadboy #endsarsnow"""
1466,78295272,"""lol eleyi ti gba sba ##url"
1467,78295273,"""@username you dont have to waste your time exchanging chat with this "" idoit"".   he said he is commanding you😃😃😃, it shows how he talks to his wife and mother at home. òniranu àjeyiñ àwò, radarada òsì."""
1468,78295274,"""orí ẹ ti dàrú ##url"
1469,78295275,"""@username in what capacity? olodo ni gbogbo yín."""
1470,78295276,"""ori olori ebii yin ni agege lo buru danu bii iru to ti baje. iwo apoda amukunmeko to lack comprehension yi. ##url"
1471,78295277,"""oluwa  mafi  were danmiwo mafi oshi danmiwo mafi iya danmiwo mafi  wahala danmiwo iwo kan gbowo funmi woo boya mio ni she fala folo eleda masun bless my hustle aye nra motors emi gangan… ##url"
